ID	count	% overlapping fragments on this gene	TE superfamily	NBPS	gene length	percOfGeneLengthOverlappingTEsuperfam	Products
ACHA01MRNA0006234	3	0.0135636133465955	Rex-Babar	1274	29026	4.38916833184042	Coiled-coil and C2 domain-containing protein 1-like; 
ACHA01MRNA0011614	1	0.00452120444886518	Rex-Babar	101	2302	4.38748913987837	Carnitine O-acetyltransferase; 
ACHA01MRNA0037035	2	0.00904240889773036	Rex-Babar	335	7639	4.38539075795261	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1; 
ACHA01MRNA0031800	5	0.0226060222443259	Rex-Babar	1780	40612	4.38294100265931	RNA polymerase II subunit A C-terminal domain phosphatase; 
ACHA01MRNA0033057	1	0.00452120444886518	Rex-Babar	310	7080	4.37853107344633	Toll-like receptor 4; 
ACHA01MRNA0017843	2	0.00904240889773036	Rex-Babar	2687	61395	4.3765778972229	Chondroitin sulfate N-acetylgalactosaminyltransferase 1; 
ACHA01MRNA0019389	3	0.0135636133465955	Rex-Babar	608	13894	4.37598963581402	G2/mitotic-specific cyclin-B2; 
ACHA01MRNA0025040	1	0.00452120444886518	Rex-Babar	227	5189	4.3746386587011	Cationic amino acid transporter 2; 
ACHA01MRNA0035167	6	0.0271272266931911	Rex-Babar	1440	32937	4.3719828764004	IQ motif and SEC7 domain-containing protein 3; 
ACHA01MRNA0032017	2	0.00904240889773036	Rex-Babar	544	12444	4.37158469945355	Heat shock 70 kDa protein 13; 
ACHA01MRNA0030580	1	0.00452120444886518	Rex-Babar	543	12422	4.37127676702624	Uridine-cytidine kinase 2-A; 
ACHA01MRNA0011262	2	0.00904240889773036	Rex-Babar	425	9724	4.37062937062937	Type-2 ice-structuring protein; 
ACHA01MRNA0003971	1	0.00452120444886518	Rex-Babar	643	14729	4.36553737524611	Prostaglandin G/H synthase 2; 
ACHA01MRNA0007366	1	0.00452120444886518	Rex-Babar	100	2291	4.36490615451768	Protein FAM32A-like; 
ACHA01MRNA0009679	2	0.00904240889773036	Rex-Babar	363	8317	4.36455452687267	Solute carrier family 46 member 3; 
ACHA01MRNA0006151	1	0.00452120444886518	Rex-Babar	552	12654	4.36225699383594	Tetratricopeptide repeat protein 17; 
ACHA01MRNA0020514	1	0.00452120444886518	Rex-Babar	316	7244	4.36223081170624	CD209 antigen-like protein A; 
ACHA01MRNA0022338	5	0.0226060222443259	Rex-Babar	647	14833	4.36189577293872	Solute carrier family 12 member 6; 
ACHA01MRNA0011434	1	0.00452120444886518	Rex-Babar	301	6901	4.36168671207071	Axin-1; 
ACHA01MRNA0004882	1	0.00452120444886518	Rex-Babar	505	11579	4.36134381207358	Electron transfer flavoprotein subunit alpha; 
ACHA01MRNA0008677	3	0.0135636133465955	Rex-Babar	562	12886	4.36132236535775	Ran-binding protein 16; 
ACHA01MRNA0002034	1	0.00452120444886518	Rex-Babar	379	8694	4.35932827237175	Interferon regulatory factor 1; 
ACHA01MRNA0022239	1	0.00452120444886518	Rex-Babar	352	8075	4.35913312693498	Transcription factor MafB; 
ACHA01MRNA0036629	2	0.00904240889773036	Rex-Babar	791	18147	4.3588471923734	NA
ACHA01MRNA0024554	2	0.00904240889773036	Rex-Babar	903	20717	4.35873919969108	Ras GTPase-activating-like protein IQGAP2; 
ACHA01MRNA0022799	3	0.0135636133465955	Rex-Babar	1273	29206	4.35869341916045	IgA FC receptor; 
ACHA01MRNA0039784	1	0.00452120444886518	Rex-Babar	922	21159	4.35748381303464	Gastric inhibitory polypeptide receptor; 
ACHA01MRNA0007928	2	0.00904240889773036	Rex-Babar	1158	26596	4.35403820123327	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase; 
ACHA01MRNA0008779	2	0.00904240889773036	Rex-Babar	1211	27818	4.35329642677403	Proteasome activator complex subunit 4; 
ACHA01MRNA0017481	2	0.00904240889773036	Rex-Babar	629	14449	4.35324243892311	Serine/threonine-protein kinase STY46; 
ACHA01MRNA0035196	2	0.00904240889773036	Rex-Babar	358	8224	4.35311284046693	Uncharacterized protein C7orf43 homolog; 
ACHA01MRNA0031436	8	0.0361696355909214	Rex-Babar	2066	47462	4.35295604904977	NA
ACHA01MRNA0021081	1	0.00452120444886518	Rex-Babar	534	12275	4.35030549898167	NA
ACHA01MRNA0022840	1	0.00452120444886518	Rex-Babar	346	7957	4.34837250219932	Enhancer of polycomb-like protein 1; 
ACHA01MRNA0007017	2	0.00904240889773036	Rex-Babar	880	20240	4.34782608695652	Serine/threonine-protein kinase 25; 
ACHA01MRNA0040197	1	0.00452120444886518	Rex-Babar	216	4969	4.34695109680016	Voltage-dependent calcium channel gamma-8 subunit; 
ACHA01MRNA0022749	7	0.0316484311420562	Rex-Babar	2762	63539	4.34693652717229	High affinity nerve growth factor receptor; 
ACHA01MRNA0040872	2	0.00904240889773036	Rex-Babar	366	8421	4.34627716423228	Tripartite motif-containing protein 40; 
ACHA01MRNA0023491	1	0.00452120444886518	Rex-Babar	284	6537	4.3445005354138	Transcription factor-like 5 protein; 
ACHA01MRNA0025068	2	0.00904240889773036	Rex-Babar	651	15000	4.34	UDP-N-acetylglucosamine transporter; 
ACHA01MRNA0011307	1	0.00452120444886518	Rex-Babar	207	4773	4.33689503456945	Proto-oncogene DBL; 
ACHA01MRNA0009418	1	0.00452120444886518	Rex-Babar	589	13582	4.33662199970549	Disheveled-associated activator of morphogenesis 1; 
ACHA01MRNA0038680	1	0.00452120444886518	Rex-Babar	467	10775	4.33410672853828	Cytochrome P450 2C38; 
ACHA01MRNA0023992	1	0.00452120444886518	Rex-Babar	526	12140	4.332784184514	IQ and AAA domain-containing protein 1; 
ACHA01MRNA0023529	1	0.00452120444886518	Rex-Babar	562	12977	4.33073899976882	Pre-mRNA leakage protein 1; 
ACHA01MRNA0013823	2	0.00904240889773036	Rex-Babar	1092	25220	4.32989690721649	Epidermal growth factor receptor kinase substrate 8-like protein 1; 
ACHA01MRNA0030230	1	0.00452120444886518	Rex-Babar	270	6239	4.3276166052252	Interleukin-1 receptor type 2; 
ACHA01MRNA0025884	1	0.00452120444886518	Rex-Babar	701	16205	4.32582536254243	Folliculin-interacting protein 2; 
ACHA01MRNA0036397	4	0.0180848177954607	Rex-Babar	450	10405	4.32484382508409	Tetratricopeptide repeat-containing protein trd-1; 
ACHA01MRNA0013505	1	0.00452120444886518	Rex-Babar	190	4394	4.32407828857533	PH-interacting protein; 
ACHA01MRNA0028615	2	0.00904240889773036	Rex-Babar	357	8258	4.32308064906757	Nebulette; 
ACHA01MRNA0025083	3	0.0135636133465955	Rex-Babar	1606	37164	4.3213862878054	MOB kinase activator 2; 
ACHA01MRNA0001280	1	0.00452120444886518	Rex-Babar	647	14975	4.32053422370618	Alpha-2-macroglobulin; 
ACHA01MRNA0001745	2	0.00904240889773036	Rex-Babar	297	6875	4.32	Protein wntless; 
ACHA01MRNA0019255	1	0.00452120444886518	Rex-Babar	618	14310	4.31865828092243	Cytoplasmic FMR1-interacting protein 2; 
ACHA01MRNA0021788	1	0.00452120444886518	Rex-Babar	364	8435	4.31535269709544	Uncharacterized membrane protein MJ0933; 
ACHA01MRNA0019263	3	0.0135636133465955	Rex-Babar	520	12052	4.31463657484235	Disintegrin and metalloproteinase domain-containing protein 10; 
ACHA01MRNA0024468	10	0.0452120444886518	Rex-Babar	2530	58649	4.31379904175689	Ankyrin repeat domain-containing protein 27; 
ACHA01MRNA0023497	4	0.0180848177954607	Rex-Babar	634	14708	4.31057927658417	Palmitoyltransferase ZDHHC3; 
ACHA01MRNA0039308	2	0.00904240889773036	Rex-Babar	557	12923	4.31014470324228	Ras-related protein Rab-35; 
ACHA01MRNA0001720	3	0.0135636133465955	Rex-Babar	383	8887	4.30966580398335	Calcium-binding protein 2; 
ACHA01MRNA0029745	1	0.00452120444886518	Rex-Babar	957	22213	4.30828793949489	Pyridoxal kinase; 
ACHA01MRNA0029574	1	0.00452120444886518	Rex-Babar	156	3621	4.30820215410108	Grainyhead-like protein 1 homolog; 
ACHA01MRNA0037374	3	0.0135636133465955	Rex-Babar	638	14810	4.30790006752194	Tyrosine-protein kinase transforming protein SEA; 
ACHA01MRNA0039483	4	0.0180848177954607	Rex-Babar	1370	31803	4.30776970726032	Dedicator of cytokinesis protein 10; 
ACHA01MRNA0028181	2	0.00904240889773036	Rex-Babar	273	6339	4.30667297681022	Protein C3orf33; 
ACHA01MRNA0000014	2	0.00904240889773036	Rex-Babar	731	16976	4.30607917059378	Estrogen receptor; 
ACHA01MRNA0037108	2	0.00904240889773036	Rex-Babar	1397	32444	4.30588090247812	COMM domain-containing protein 7; 
ACHA01MRNA0037198	1	0.00452120444886518	Rex-Babar	232	5388	4.30586488492947	CTP synthase 1; 
ACHA01MRNA0004161	7	0.0316484311420562	Rex-Babar	1407	32689	4.30420018966625	NA
ACHA01MRNA0030852	2	0.00904240889773036	Rex-Babar	819	19028	4.30418330880807	Grainyhead-like protein 3 homolog; 
ACHA01MRNA0037381	2	0.00904240889773036	Rex-Babar	364	8457	4.30412675889795	Leucine carboxyl methyltransferase 1; 
ACHA01MRNA0008137	4	0.0180848177954607	Rex-Babar	1638	38075	4.30203545633618	Talin-A; 
ACHA01MRNA0027238	2	0.00904240889773036	Rex-Babar	393	9140	4.29978118161926	NA
ACHA01MRNA0000372	1	0.00452120444886518	Rex-Babar	658	15304	4.29952953476215	Zinc finger protein GLI2; 
ACHA01MRNA0018865	1	0.00452120444886518	Rex-Babar	224	5211	4.29859911725197	Fibroblast growth factor 16; 
ACHA01MRNA0003670	1	0.00452120444886518	Rex-Babar	284	6612	4.29522081064731	Complement C3; 
ACHA01MRNA0006510	3	0.0135636133465955	Rex-Babar	875	20376	4.29426776599921	Centrosomal protein of 95 kDa; 
ACHA01MRNA0011299	4	0.0180848177954607	Rex-Babar	1073	24988	4.29406114935169	Cyclin-dependent kinase 1-B; 
ACHA01MRNA0038774	3	0.0135636133465955	Rex-Babar	780	18166	4.29373554992844	Protein CLEC16A; 
ACHA01MRNA0032125	1	0.00452120444886518	Rex-Babar	623	14515	4.29211160868067	Ribosomal protein S6 kinase alpha-2; 
ACHA01MRNA0001168	1	0.00452120444886518	Rex-Babar	181	4219	4.2901161412657	Rho-associated protein kinase let-502; 
ACHA01MRNA0024106	1	0.00452120444886518	Rex-Babar	686	15993	4.28937660226349	Zinc transporter ZIP9; 
ACHA01MRNA0010509	2	0.00904240889773036	Rex-Babar	793	18495	4.28764530954312	Protein FAM135A; 
ACHA01MRNA0025314	1	0.00452120444886518	Rex-Babar	194	4525	4.28729281767956	RAC-gamma serine/threonine-protein kinase; 
ACHA01MRNA0032442	2	0.00904240889773036	Rex-Babar	544	12689	4.28717787059658	CCR4-NOT transcription complex subunit 10; 
ACHA01MRNA0016627	1	0.00452120444886518	Rex-Babar	355	8281	4.28692186933945	Threonylcarbamoyl-AMP synthase; 
ACHA01MRNA0037856	1	0.00452120444886518	Rex-Babar	427	9962	4.28628789399719	Adenomatous polyposis coli protein 2; 
ACHA01MRNA0037444	2	0.00904240889773036	Rex-Babar	263	6136	4.28617992177314	Probable serine/threonine-protein kinase WNK9; 
ACHA01MRNA0006975	2	0.00904240889773036	Rex-Babar	308	7191	4.28313169239327	Kit ligand; 
ACHA01MRNA0013151	2	0.00904240889773036	Rex-Babar	1104	25780	4.28238944918542	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform; 
ACHA01MRNA0001617	2	0.00904240889773036	Rex-Babar	439	10253	4.28167365649078	Transketolase-like protein 2; 
ACHA01MRNA0006683	1	0.00452120444886518	Rex-Babar	1942	45360	4.28130511463845	NA
ACHA01MRNA0037492	2	0.00904240889773036	Rex-Babar	224	5233	4.2805274221288	DnaJ homolog subfamily A member 1; 
ACHA01MRNA0001605	4	0.0180848177954607	Rex-Babar	973	22734	4.27993313979062	Neuronal acetylcholine receptor subunit alpha-4; 
ACHA01MRNA0040203	1	0.00452120444886518	Rex-Babar	908	21220	4.27898209236569	CDC42 small effector protein 1; 
ACHA01MRNA0005174	2	0.00904240889773036	Rex-Babar	555	12974	4.2777863419146	Transformation/transcription domain-associated protein; 
ACHA01MRNA0035503	2	0.00904240889773036	Rex-Babar	496	11598	4.27659941369202	Protein SPT3; 
ACHA01MRNA0025349	2	0.00904240889773036	Rex-Babar	654	15295	4.27590715920235	Protein REDUCED WALL ACETYLATION 3; 
ACHA01MRNA0009714	1	0.00452120444886518	Rex-Babar	422	9875	4.27341772151899	Pro-FMRFamide-related neuropeptide VF; 
ACHA01MRNA0017169	3	0.0135636133465955	Rex-Babar	1346	31524	4.26976272046695	V-type proton ATPase 116 kDa subunit a isoform 1; 
ACHA01MRNA0016737	3	0.0135636133465955	Rex-Babar	471	11035	4.26823742637064	Protein FAM169B; 
ACHA01MRNA0036310	5	0.0226060222443259	Rex-Babar	1210	28351	4.26792705724666	Semaphorin-5A; 
ACHA01MRNA0000559	2	0.00904240889773036	Rex-Babar	499	11694	4.26714554472379	Collagen alpha-1(XI) chain; 
ACHA01MRNA0028166	2	0.00904240889773036	Rex-Babar	366	8579	4.2662314955123	Receptor-type tyrosine-protein phosphatase F; 
ACHA01MRNA0013514	3	0.0135636133465955	Rex-Babar	1001	23478	4.26356589147287	ADP-ribosylation factor-binding protein GGA3; 
ACHA01MRNA0013416	1	0.00452120444886518	Rex-Babar	275	6451	4.26290497597272	Thioredoxin-like protein 4A; 
ACHA01MRNA0031876	1	0.00452120444886518	Rex-Babar	395	9267	4.26243660299989	Choline O-acetyltransferase; 
ACHA01MRNA0022272	5	0.0226060222443259	Rex-Babar	1259	29543	4.2615848085841	YjeF N-terminal domain-containing protein 3; 
ACHA01MRNA0003983	3	0.0135636133465955	Rex-Babar	516	12109	4.26129325295235	Immunoglobulin-like domain-containing receptor 1; 
ACHA01MRNA0001660	1	0.00452120444886518	Rex-Babar	676	15869	4.25987774907051	Hypoxia-inducible factor 3-alpha; 
ACHA01MRNA0015856	3	0.0135636133465955	Rex-Babar	1014	23805	4.2596093257719	E3 ubiquitin-protein ligase TRIM21; 
ACHA01MRNA0003828	4	0.0180848177954607	Rex-Babar	1644	38601	4.25895702183881	Guanine nucleotide-binding protein G(s) subunit alpha; 
ACHA01MRNA0024449	1	0.00452120444886518	Rex-Babar	452	10614	4.25852647446768	Dynein assembly factor with WDR repeat domains 1; 
ACHA01MRNA0014687	4	0.0180848177954607	Rex-Babar	1038	24379	4.25776282866401	Fatty acid amide hydrolase 1; 
ACHA01MRNA0006927	6	0.0271272266931911	Rex-Babar	1575	36994	4.25744715359247	Transforming acidic coiled-coil-containing protein 1; 
ACHA01MRNA0026821	1	0.00452120444886518	Rex-Babar	271	6366	4.25699026076029	Zinc finger protein 22; 
ACHA01MRNA0012252	2	0.00904240889773036	Rex-Babar	226	5309	4.25692220757205	Leucine-rich repeat-containing protein 74A; 
ACHA01MRNA0028273	2	0.00904240889773036	Rex-Babar	1089	25608	4.25257731958763	Ankyrin repeat and fibronectin type-III domain-containing protein 1; 
ACHA01MRNA0034143	1	0.00452120444886518	Rex-Babar	745	17521	4.25204040865247	Protocadherin beta-15; 
ACHA01MRNA0021666	2	0.00904240889773036	Rex-Babar	580	13644	4.25095279976546	Gamma-aminobutyric acid receptor subunit beta-1; 
ACHA01MRNA0035072	1	0.00452120444886518	Rex-Babar	563	13252	4.24841533353456	DnaJ homolog subfamily C member 1; 
ACHA01MRNA0004485	3	0.0135636133465955	Rex-Babar	1347	31706	4.24840724153157	Mesoderm induction early response protein 3; 
ACHA01MRNA0009186	1	0.00452120444886518	Rex-Babar	697	16407	4.24818674955812	Nitrogen permease regulator 3-like protein; 
ACHA01MRNA0011711	3	0.0135636133465955	Rex-Babar	850	20016	4.24660271782574	Protein S100-A13; 
ACHA01MRNA0026942	2	0.00904240889773036	Rex-Babar	544	12817	4.24436295544979	Ras-related protein Rab-15; 
ACHA01MRNA0012060	2	0.00904240889773036	Rex-Babar	1370	32297	4.24188005077871	Scm-like with four MBT domains protein 1; 
ACHA01MRNA0002509	6	0.0271272266931911	Rex-Babar	1376	32442	4.24141544910918	Ribosome biogenesis protein bms1; 
ACHA01MRNA0036106	1	0.00452120444886518	Rex-Babar	298	7028	4.24018212862834	Proline-rich transmembrane protein 4; 
ACHA01MRNA0016706	2	0.00904240889773036	Rex-Babar	525	12384	4.23934108527132	Isoaspartyl peptidase/L-asparaginase; 
ACHA01MRNA0003724	1	0.00452120444886518	Rex-Babar	270	6376	4.23462986198243	Out at first protein homolog; 
ACHA01MRNA0017554	2	0.00904240889773036	Rex-Babar	453	10707	4.23087699635752	General transcription factor 3C polypeptide 1; 
ACHA01MRNA0030637	2	0.00904240889773036	Rex-Babar	287	6786	4.22929560860595	ATPase asna1; 
ACHA01MRNA0001567	1	0.00452120444886518	Rex-Babar	635	15015	4.22910422910423	Progestin and adipoQ receptor family member 6; 
ACHA01MRNA0020790	1	0.00452120444886518	Rex-Babar	1096	25918	4.22872135195617	Calponin homology domain-containing protein DDB_G0272472; 
ACHA01MRNA0019774	2	0.00904240889773036	Rex-Babar	441	10429	4.22859334547895	DNA polymerase delta subunit 3; 
ACHA01MRNA0009398	2	0.00904240889773036	Rex-Babar	492	11636	4.22825713303541	Short transient receptor potential channel 4; 
ACHA01MRNA0028773	5	0.0226060222443259	Rex-Babar	1743	41242	4.2262741865089	Cytokine receptor common subunit beta; 
ACHA01MRNA0005262	1	0.00452120444886518	Rex-Babar	222	5253	4.22615648201028	Ubiquitin; 
ACHA01MRNA0016635	1	0.00452120444886518	Rex-Babar	304	7196	4.22456920511395	Galectin-5; 
ACHA01MRNA0014140	3	0.0135636133465955	Rex-Babar	1152	27288	4.22163588390501	Plakophilin-3; 
ACHA01MRNA0014242	2	0.00904240889773036	Rex-Babar	238	5638	4.22135509045761	Origin of replication complex subunit 3; 
ACHA01MRNA0014113	4	0.0180848177954607	Rex-Babar	1102	26108	4.22092845104949	Receptor-type tyrosine-protein phosphatase U; 
ACHA01MRNA0029334	2	0.00904240889773036	Rex-Babar	743	17615	4.21799602611411	Adhesion G-protein coupled receptor F3; 
ACHA01MRNA0001763	2	0.00904240889773036	Rex-Babar	511	12116	4.2175635523275	Eukaryotic translation initiation factor 3 subunit I; 
ACHA01MRNA0023909	1	0.00452120444886518	Rex-Babar	964	22857	4.21752635953975	Heme oxygenase; 
ACHA01MRNA0002452	1	0.00452120444886518	Rex-Babar	572	13565	4.21673424253594	Prothrombin; 
ACHA01MRNA0008881	2	0.00904240889773036	Rex-Babar	619	14685	4.21518556350017	Ras-related protein Rab-8A; 
ACHA01MRNA0004115	3	0.0135636133465955	Rex-Babar	686	16290	4.21117249846532	NA
ACHA01MRNA0018912	3	0.0135636133465955	Rex-Babar	595	14138	4.20851605601924	ADP-ribosylation factor-like protein 2-binding protein; 
ACHA01MRNA0008997	3	0.0135636133465955	Rex-Babar	521	12386	4.20636202163733	AP-4 complex subunit beta-1; 
ACHA01MRNA0000695	1	0.00452120444886518	Rex-Babar	373	8871	4.20471198286552	BEN domain-containing protein 4; 
ACHA01MRNA0008806	7	0.0316484311420562	Rex-Babar	1408	33487	4.20461671693493	PHD finger protein 12; 
ACHA01MRNA0026865	1	0.00452120444886518	Rex-Babar	694	16508	4.20402229222195	Tubulin gamma-1 chain; 
ACHA01MRNA0009460	3	0.0135636133465955	Rex-Babar	1089	25919	4.20155098576334	Nectin-1; 
ACHA01MRNA0002815	3	0.0135636133465955	Rex-Babar	732	17424	4.20110192837466	Exocyst complex component 3-like protein; 
ACHA01MRNA0004185	2	0.00904240889773036	Rex-Babar	1256	29901	4.20052841042106	Protein quaking; 
ACHA01MRNA0004188	5	0.0226060222443259	Rex-Babar	1818	43282	4.20036042696733	Cell adhesion molecule 4; 
ACHA01MRNA0032118	2	0.00904240889773036	Rex-Babar	125	2978	4.1974479516454	Very long-chain acyl-CoA synthetase; 
ACHA01MRNA0016024	1	0.00452120444886518	Rex-Babar	312	7438	4.19467598816886	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2; 
ACHA01MRNA0019587	3	0.0135636133465955	Rex-Babar	631	15045	4.19408441342639	Separin; 
ACHA01MRNA0036393	4	0.0180848177954607	Rex-Babar	736	17553	4.1930154389563	Proline-rich protein 5; 
ACHA01MRNA0021732	1	0.00452120444886518	Rex-Babar	725	17296	4.19172062904718	Putative carbonic anhydrase 3; 
ACHA01MRNA0012448	2	0.00904240889773036	Rex-Babar	1199	28610	4.19084236281021	Protein sax-3; 
ACHA01MRNA0007201	1	0.00452120444886518	Rex-Babar	710	16943	4.19052115918078	Perilipin-2; 
ACHA01MRNA0021801	1	0.00452120444886518	Rex-Babar	162	3866	4.19037765131919	Seizure 6-like protein 2; 
ACHA01MRNA0000901	4	0.0180848177954607	Rex-Babar	633	15109	4.18955589383811	F-box only protein 21; 
ACHA01MRNA0016331	1	0.00452120444886518	Rex-Babar	255	6087	4.18925579103006	Glycogenin-1; 
ACHA01MRNA0022984	4	0.0180848177954607	Rex-Babar	1146	27359	4.18874958880076	Prosaposin receptor GPR37L1; 
ACHA01MRNA0003459	1	0.00452120444886518	Rex-Babar	525	12538	4.18727069708087	Na(+)/H(+) exchange regulatory cofactor NHE-RF1; 
ACHA01MRNA0032228	1	0.00452120444886518	Rex-Babar	65	1553	4.18544752092724	Signal transducer and activator of transcription 5A; 
ACHA01MRNA0017443	2	0.00904240889773036	Rex-Babar	731	17468	4.18479505381269	NA
ACHA01MRNA0008091	3	0.0135636133465955	Rex-Babar	1051	25124	4.18325107466964	CTTNBP2 N-terminal-like protein; 
ACHA01MRNA0028718	2	0.00904240889773036	Rex-Babar	780	18649	4.18252989436431	NA
ACHA01MRNA0010929	3	0.0135636133465955	Rex-Babar	1264	30239	4.18003240847912	Separin; 
ACHA01MRNA0013660	1	0.00452120444886518	Rex-Babar	632	15129	4.17740762773481	SH2 domain-containing protein 3A; 
ACHA01MRNA0034957	1	0.00452120444886518	Rex-Babar	259	6204	4.17472598323662	Epsin-2; 
ACHA01MRNA0030609	4	0.0180848177954607	Rex-Babar	1484	35550	4.17440225035162	Plakophilin-4; 
ACHA01MRNA0007555	1	0.00452120444886518	Rex-Babar	216	5176	4.17310664605873	NA
ACHA01MRNA0008362	1	0.00452120444886518	Rex-Babar	149	3571	4.17250070008401	WD repeat-containing protein 34; 
ACHA01MRNA0009343	9	0.0406908400397866	Rex-Babar	1709	40963	4.1720577106169	Armadillo repeat-containing protein 8; 
ACHA01MRNA0020891	2	0.00904240889773036	Rex-Babar	976	23394	4.17200991707275	Receptor-type tyrosine-protein phosphatase delta; 
ACHA01MRNA0015049	1	0.00452120444886518	Rex-Babar	272	6522	4.1704998466728	Voltage-dependent T-type calcium channel subunit alpha-1I; 
ACHA01MRNA0005844	4	0.0180848177954607	Rex-Babar	1145	27455	4.17046075396103	tRNA (cytosine(49)-C(5))-methyltransferase; 
ACHA01MRNA0016010	3	0.0135636133465955	Rex-Babar	986	23647	4.16966211358735	Gamma-glutamyltranspeptidase 1; 
ACHA01MRNA0010330	3	0.0135636133465955	Rex-Babar	748	17956	4.16573847182	Choline transporter-like protein 3; 
ACHA01MRNA0019773	1	0.00452120444886518	Rex-Babar	341	8193	4.16208958867326	Sister chromatid cohesion protein PDS5 homolog A; 
